SEQ_KEY;ORDEM;VARIACAO_IMXIC;DIF_CUSTO_P_x_R;MAT_DIF_PERCENTUAL;TAXA_MAQUINA_FIXA;TAXA_MO_FIXA;TAXA_FIXA_VAR_MO;MO_VALOR;HR_MAQ_VALOR;HR_EXC_VLR;HR_CONFIG_VLR;MO_VARIACAO;EXTERNA_OPERACAO;OUTCOME
404918;513827;0.00;0.25;0.25;0.29;0.51;0;-0.25;0;0.67;0;0;0;REQUER JUSTIFICATIVA FABRICA
405073;513826;0.00;0.1;0.11;-0.05;0.11;0;-0.2;0;0.2;0;0;0;REQUER JUSTIFICATIVA FABRICA
405170;513006;0.00;0.06;0.07;-0.05;0.11;0;-0.36;0;0.12;0;0;0;APROVADO AUTOMATICAMENTE
405281;518172;0.00;0.08;0.04;-0.27;-0.23;0;-0.59;-0.05;0;0;0;0;APROVADO AUTOMATICAMENTE
405290;516005;0.00;0.1;0.03;-0.05;0.11;0;-0.07;0.39;0.1;-0.81;0;0;REQUER JUSTIFICATIVA FABRICA
405312;513798;0.00;0.05;0.05;-0.05;0.11;0;-0.24;0.05;0.12;-1;0;0;APROVADO AUTOMATICAMENTE
405326;505032;0.00;0.1;0.11;-0.05;0.11;0;-0.61;0;-0.3;0;0;0;REQUER JUSTIFICATIVA FABRICA
405390;517963;0.00;0.09;0.04;-0.27;-0.23;0;-0.48;0.21;0.28;0;0;0;APROVADO AUTOMATICAMENTE
405771;513933;0.00;0.02;0.01;-0.05;0.11;0;-0.09;0.58;0.52;-1;0;0;APROVADO AUTOMATICAMENTE
406011;519866;0.00;-0.15;-0.14;-0.27;-0.23;0;-0.71;-0.29;-0.25;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
406151;513937;0.00;-0.01;-0.01;-0.05;0.11;0;-0.29;0.01;0.16;-1;0;0;APROVADO AUTOMATICAMENTE
406208;520055;0.00;-0.49;-0.23;-0.27;-0.23;0;-0.79;-0.52;-0.48;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
406311;513887;0.00;0.06;0.06;-0.05;0.11;0;-0.26;0;0.28;0;0;0;APROVADO AUTOMATICAMENTE
406520;517214;0.00;-0.06;-0.05;-0.05;0.11;0;-0.35;0;-0.01;0;0;-1;APROVADO AUTOMATICAMENTE
406654;522692;0.00;-0.23;-0.11;-0.05;0.11;0;-0.63;-0.55;-0.64;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
406707;519845;0.00;-0.8;-0.81;-0.27;-0.23;0;-0.63;-0.09;-0.03;0;0;0;CUSTO NÃO APROVADO
406753;520098;0.00;0.1;0.1;-0.05;0.11;0;-0.18;0;0.32;0;0;0;APROVADO AUTOMATICAMENTE
406855;518051;0.00;0.05;0.05;-0.27;-0.23;0;-0.49;0.19;0.27;0;0;0;APROVADO AUTOMATICAMENTE
406914;518126;0.00;0.15;0.15;-0.05;0.11;0;-0.09;0;0.36;0;0;0;REQUER JUSTIFICATIVA FABRICA
405512;513855;0.00;0.03;0.04;-0.05;0.11;0;-0.44;0;0.01;0;0;0;APROVADO AUTOMATICAMENTE
405657;517877;0.00;0.13;0.12;-0.05;0.11;0;-0.08;0;0.45;0;0;0;REQUER JUSTIFICATIVA FABRICA
405696;517823;0.00;-0.13;-0.12;-0.27;-0.23;0;-0.66;-0.11;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
405699;512569;0.00;0.01;0.02;-0.05;0.11;0;-0.36;0;0.11;0;0;0;APROVADO AUTOMATICAMENTE
405849;517930;0.00;0.2;0.16;-0.05;0.11;0;0.63;1.39;1.55;-1;0;0;REQUER JUSTIFICATIVA FABRICA
406153;517833;0.00;0.15;0.13;-0.27;-0.23;0;-0.23;0.49;0.59;0;0;0;REQUER JUSTIFICATIVA FABRICA
406260;517933;0.00;0.15;0.12;-0.05;0.11;0;0.02;0.97;0.54;-1;0;0;REQUER JUSTIFICATIVA FABRICA
406405;517211;0.00;-0.17;-0.29;-0.05;0.11;0;2.26;0;3.87;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
406437;519387;0.00;0.05;-0.09;-0.05;0.11;0;0;0;0.63;0;0;0;APROVADO AUTOMATICAMENTE
406443;518195;0.00;0.16;0.36;-0.05;0.11;0;-0.25;0;0.12;0;0;0;REQUER JUSTIFICATIVA FABRICA
417207;529516;0.00;-0.24;-0.24;-0.36;-0.09;0;-0.56;-0.15;0.23;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
408675;522873;0.00;0.02;-0.02;-0.43;-0.18;0;-0.66;-0.35;-0.07;0;0;0;APROVADO AUTOMATICAMENTE
408851;523620;0.00;0;0.01;-0.43;-0.18;0;-0.52;-0.11;0.29;0;0;0;APROVADO AUTOMATICAMENTE
408985;523414;0.00;-0.12;-0.23;-0.23;-0.18;0;-0.18;0;0;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
408995;523241;0.00;0.6;0.57;-0.43;-0.18;0;-0.57;-0.2;0.15;0;0;0;REQUER JUSTIFICATIVA FABRICA
409144;523417;0.00;-0.14;-0.24;-0.23;-0.18;0;-0.35;0;-0.2;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409185;522998;0.00;0.17;0.25;-0.43;-0.18;0;-0.9;-0.63;-0.72;0;0;0;REQUER JUSTIFICATIVA FABRICA
409575;523837;0.00;-0.22;-0.22;-0.23;-0.18;0;-0.3;0;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409588;523964;0.00;0.16;0.15;-0.43;-0.18;0;-0.49;0.98;0.43;0;0;0;REQUER JUSTIFICATIVA FABRICA
409723;519210;0.00;-0.12;-0.11;-0.23;-0.18;0;-0.53;0;-0.44;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409762;526406;0.00;-0.05;-0.04;-0.23;-0.18;0;-0.28;-0.15;-0.22;-1;0;0;APROVADO AUTOMATICAMENTE
409879;523920;0.00;-0.26;-0.26;-0.43;-0.18;0;-0.64;-0.32;-0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409909;524652;0.00;0.64;0.07;-0.43;-0.18;0;1.83;4.13;6.37;0;0;0;REQUER JUSTIFICATIVA FABRICA
409957;519496;0.00;-0.2;-0.2;-0.23;-0.18;0;-0.28;0;-0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409982;524763;0.00;0.02;-0.02;-0.43;-0.18;0;-0.56;-0.21;0.14;0;0;0;APROVADO AUTOMATICAMENTE
410035;518209;-0.01;-0.03;0.02;-0.23;-0.18;0;-0.45;0;-0.36;0;0;-1;APROVADO AUTOMATICAMENTE
413834;527081;0.00;-0.38;-0.39;-0.44;-0.2;0;-0.47;0;0.44;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413858;528312;0.00;-0.1;-0.1;-0.21;-0.16;0;-0.32;0;-0.15;0;0;0;REQUER JUSTIFICATIVA FABRICA
413874;518425;0.00;-0.17;-0.16;-0.21;-0.16;0;-0.35;0;-0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413974;528188;0.00;-0.1;-0.09;-0.44;-0.2;0;-0.76;-0.66;-0.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414019;528030;0.00;0.18;0.14;-0.44;-0.2;0;0.31;1.47;2.55;0;0;0;REQUER JUSTIFICATIVA FABRICA
414027;528790;0.00;-0.16;-0.17;-0.21;-0.16;0;-0.2;-0.09;-0.52;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414120;525603;0.00;-0.33;-0.32;-0.21;-0.16;0;-0.5;-0.62;-0.56;-0.41;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414171;528404;0.00;-0.18;-0.08;-0.21;-0.16;0;-0.42;-0.35;-0.34;-0.64;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414246;518752;0.00;-0.12;-0.12;-0.21;-0.16;0;-0.34;0;-0.18;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414305;528642;0.00;-0.14;-0.14;-0.21;-0.16;0;-0.39;0;-0.22;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414316;528593;0.00;0.04;-0.01;-0.44;-0.2;0;-0.45;0.05;0.5;0;0;0;APROVADO AUTOMATICAMENTE
414426;528329;0.00;-0.14;-0.14;-0.21;-0.16;0;-0.31;0;-0.19;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414479;528806;0.00;-0.17;-0.07;-0.21;-0.16;0;-0.2;-0.21;-0.24;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414513;527964;0.00;0.1;0.17;-0.44;-0.2;0;-0.89;-0.6;-0.7;0;0;0;REQUER JUSTIFICATIVA FABRICA
413866;523691;0.00;0.16;0.13;-0.21;-0.16;0;1.19;1.22;0.06;-1;0;0;REQUER JUSTIFICATIVA FABRICA
413896;528033;0.00;0.04;0.03;-0.44;-0.2;0;-0.28;0.36;0.95;0;0;0;APROVADO AUTOMATICAMENTE
413920;528473;0.00;34.45;44.39;-0.21;-0.16;0;-0.18;0;0.07;0;0;0;REQUER JUSTIFICATIVA FABRICA
413958;518511;0.00;-0.17;-0.17;-0.21;-0.16;0;-0.37;0;-0.14;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414148;528775;0.00;-0.29;-0.28;-0.21;-0.16;0;-0.6;-0.6;-0.48;0.92;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414231;518592;0.00;-0.09;-0.09;-0.21;-0.16;0;-0.28;0;-0.17;0;0;0;APROVADO AUTOMATICAMENTE
414256;528201;0.00;1.35;1.39;-0.44;-0.2;0;-0.21;0.49;1.15;0;0;0;REQUER JUSTIFICATIVA FABRICA
414264;528405;0.00;-0.2;-0.08;-0.21;-0.16;0;-0.49;-0.41;-0.4;-0.58;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414517;527203;0.00;-0.06;-0.03;-0.44;-0.2;0;-0.7;-0.32;-0.03;0;0;0;APROVADO AUTOMATICAMENTE
414580;529026;0.00;-0.16;-0.16;-0.21;-0.16;0;-0.29;0;-0.04;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414593;528800;0.00;-0.06;-0.07;-0.21;-0.16;0;1.23;0;1.66;0;0;0;APROVADO AUTOMATICAMENTE
414623;528239;0.00;-0.01;-0.04;-0.44;-0.2;0;-0.63;-0.3;0.01;0;0;0;APROVADO AUTOMATICAMENTE
414688;528307;0.00;-0.04;-0.03;-0.21;-0.16;0;-0.24;0;-0.06;0;0;0;APROVADO AUTOMATICAMENTE
414696;528243;0.00;0.01;-0.03;-0.44;-0.2;0;-0.58;-0.21;0.13;0;0;0;APROVADO AUTOMATICAMENTE
414746;528382;0.00;0.4;0.42;-0.44;-0.2;0;-0.53;-0.11;0.28;0;0;0;REQUER JUSTIFICATIVA FABRICA
414912;527973;0.00;-0.11;-0.11;-0.21;-0.16;0;-0.28;0;-0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
417345;541971;0.00;-0.2;-0.21;-0.18;-0.13;0;-0.16;-0.06;-0.01;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
417488;529754;0.00;-0.55;-0.55;-0.36;-0.09;0;-0.63;-0.32;-0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
417733;529753;0.00;-0.54;-0.55;-0.36;-0.09;0;-0.45;0.03;0.48;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
417842;531119;0.00;-0.05;-0.03;-0.18;-0.13;0;-0.31;-0.31;-0.32;-1;0;0;APROVADO AUTOMATICAMENTE
417870;541619;0.00;-0.09;-0.08;-0.18;-0.13;0;-0.26;0;-0.13;0;0;-1;APROVADO AUTOMATICAMENTE
417889;529562;0.00;-0.04;-0.04;-0.18;-0.13;0;-0.18;0;0.02;0;0;0;APROVADO AUTOMATICAMENTE
418093;531132;0.00;-0.04;-0.02;-0.18;-0.13;0;-0.35;-0.29;-0.3;-1;0;0;APROVADO AUTOMATICAMENTE
418175;529497;0.00;0.07;0.08;-0.36;-0.09;0;-0.52;-0.2;0.14;0;0;0;APROVADO AUTOMATICAMENTE
418234;529499;0.00;0.12;0.1;-0.36;-0.09;0;-0.02;0.63;1.34;0;0;0;REQUER JUSTIFICATIVA FABRICA
418475;532989;0.00;-0.2;-0.2;-0.36;-0.09;0;-0.59;-0.23;0.11;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
418629;531471;0.00;-0.22;-0.22;-0.36;-0.09;0;-0.6;-0.24;0.09;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
418756;531735;0.00;0.08;0.09;-0.18;-0.13;0;-0.34;0;-0.14;0;0;0;APROVADO AUTOMATICAMENTE
418864;541814;0.00;-0.14;-0.14;-0.18;-0.13;0;-0.08;0;0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
418975;529637;0.00;0.29;0.37;-0.36;-0.09;0;-0.82;-0.47;-0.6;0;0;0;REQUER JUSTIFICATIVA FABRICA
419186;531499;0.00;-0.04;-0.03;-0.18;-0.13;0;-0.21;-0.17;-0.11;-0.16;0;0;APROVADO AUTOMATICAMENTE
419236;531620;0.00;0.23;0.3;-0.36;-0.09;0;-0.82;-0.46;-0.6;0;0;0;REQUER JUSTIFICATIVA FABRICA
412802;527144;0.00;0.03;0.05;-0.44;-0.2;0;-0.62;-0.27;0.04;0;0;0;APROVADO AUTOMATICAMENTE
412979;528280;0.00;0.38;0;-0.44;-0.2;0;1.09;2.67;4.27;0;0;0;REQUER JUSTIFICATIVA FABRICA
413023;518613;0.00;-0.1;-0.08;-0.21;-0.16;0;-0.57;-0.35;-0.53;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413265;527146;0.00;0;0.01;-0.44;-0.2;0;-0.57;-0.19;0.17;0;0;0;APROVADO AUTOMATICAMENTE
413435;527341;0.00;-0.01;0;-0.44;-0.2;0;-0.55;-0.15;0.21;0;0;0;APROVADO AUTOMATICAMENTE
413525;527302;0.00;0.74;0.06;-0.44;-0.2;0;2.46;4.92;7.51;0;0;0;REQUER JUSTIFICATIVA FABRICA
413553;526025;0.00;-0.2;-0.08;-0.21;-0.16;0;-0.31;-0.43;-0.42;-0.61;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413639;519360;0.00;-0.11;-0.11;-0.21;-0.16;0;-0.15;0;0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413658;528064;0.00;0.25;-0.03;-0.21;-0.16;0;3.55;3.52;2.23;-0.51;0;0;REQUER JUSTIFICATIVA FABRICA
413822;527082;0.00;-0.39;-0.39;-0.44;-0.2;0;-0.58;-0.2;0.15;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
413982;528905;0.00;-0.16;-0.16;-0.21;-0.16;0;-0.17;-0.02;-0.16;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414216;518590;0.00;-0.09;-0.09;-0.21;-0.16;0;-0.28;0;-0.17;0;0;0;APROVADO AUTOMATICAMENTE
414220;528627;0.00;0.48;0.49;-0.44;-0.2;0;-0.28;0.36;0.96;0;0;0;REQUER JUSTIFICATIVA FABRICA
414463;529015;0.00;-0.1;-0.09;-0.21;-0.16;0;-0.29;0;-0.2;0;0;0;APROVADO AUTOMATICAMENTE
414713;528668;0.00;-0.05;-0.05;-0.21;-0.16;0;0.06;0;0.22;0;0;0;APROVADO AUTOMATICAMENTE
414827;518593;0.00;-0.1;-0.09;-0.21;-0.16;0;-0.28;0;-0.17;0;0;0;APROVADO AUTOMATICAMENTE
408079;521788;0.00;-0.13;-0.13;-0.05;0.11;0;-0.23;-0.18;-0.15;-0.42;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
408179;519082;0.00;0.12;0.12;-0.05;0.11;0;-0.24;0;0.24;0;0;0;REQUER JUSTIFICATIVA FABRICA
408341;519083;0.00;0.11;0.1;-0.05;0.11;0;0.19;0;0.92;0;0;0;REQUER JUSTIFICATIVA FABRICA
408435;523221;0.00;2.88;2.92;-0.27;-0.23;0;2.52;-0.07;7.76;0;0;0;REQUER JUSTIFICATIVA FABRICA
408796;523328;0.00;0.07;0.05;-0.43;-0.18;0;-0.08;0.72;1.47;0;0;0;APROVADO AUTOMATICAMENTE
409057;523101;0.00;-0.11;-0.11;-0.23;-0.18;0;-0.26;0;-0.17;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409090;519248;0.00;-0.05;-0.04;-0.23;-0.18;0;-0.28;0;-0.18;0;0;0;APROVADO AUTOMATICAMENTE
409133;523777;0.00;-0.23;-0.14;-0.23;-0.18;0;-0.45;-0.38;-0.37;-0.58;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409329;524014;0.00;-0.12;-0.11;-0.23;-0.18;0;-0.48;0;-0.38;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409390;513498;0.00;0.48;0.59;-0.43;-0.18;0;-0.69;-0.37;-0.09;0;0;0;REQUER JUSTIFICATIVA FABRICA
409477;523912;0.00;-0.02;-0.28;-0.43;-0.18;0;-0.61;-0.27;0.05;0;0;0;APROVADO AUTOMATICAMENTE
409583;523604;0.00;0.09;0.06;-0.43;-0.18;0;0.17;1.27;2.27;0;0;0;APROVADO AUTOMATICAMENTE
409861;524700;0.00;-0.22;-0.22;-0.43;-0.18;0;-0.61;-0.27;0.04;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
409914;519247;0.00;-0.06;-0.05;-0.23;-0.18;0;-0.23;0;-0.13;0;0;0;APROVADO AUTOMATICAMENTE
410004;523975;0.00;0.8;0.81;-0.43;-0.18;0;-0.19;0.51;1.17;0;0;0;REQUER JUSTIFICATIVA FABRICA
418854;541809;0.00;-0.16;-0.16;-0.18;-0.13;0;-0.17;0;-0.1;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
418965;531529;0.00;-0.19;-0.22;-0.18;-0.13;0;-0.22;-0.18;-0.13;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419039;531666;0.00;-0.23;-0.16;-0.36;-0.09;0;-0.63;-0.31;0;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419096;541642;0.00;-0.11;-0.11;-0.18;-0.13;0;-0.18;0;-0.1;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419373;531893;0.00;-0.11;-0.03;-0.36;-0.09;0;-0.6;-0.26;0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419437;531648;0.00;-0.17;-0.17;-0.18;-0.13;0;-0.04;0.04;0.1;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419597;532495;0.00;0.06;0.07;-0.18;-0.13;0;-0.31;0;-0.09;0;0;0;APROVADO AUTOMATICAMENTE
419769;531805;0.00;-0.16;-0.16;-0.18;-0.13;0;-0.13;-0.02;0.03;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
419957;531759;0.00;-0.02;-0.02;-0.18;-0.13;0;-0.02;0;0.08;0;0;0;APROVADO AUTOMATICAMENTE
420001;532498;0.00;-0.48;-0.22;-0.36;-0.09;0;-0.64;-0.31;-0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420008;532183;0.00;-0.03;-0.02;-0.36;-0.09;0;-0.58;-0.22;0.12;0;0;0;APROVADO AUTOMATICAMENTE
420225;532542;0.00;-0.38;-0.35;-0.36;-0.09;0;-0.57;-0.2;0.16;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420241;531730;0.00;-0.04;-0.02;-0.18;-0.13;0;-0.25;-0.26;-0.26;-1;0;0;APROVADO AUTOMATICAMENTE
420318;532790;0.00;-0.07;-0.07;-0.18;-0.13;0;-0.2;0;-0.07;0;0;0;APROVADO AUTOMATICAMENTE
420476;532505;0.00;-0.5;-0.26;-0.36;-0.09;0;-0.66;-0.35;-0.06;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
425992;534538;0.00;-0.09;-0.09;-0.11;-0.05;0;-0.11;0;0.1;0;0;0;APROVADO AUTOMATICAMENTE
426170;530328;0.00;0.03;0.03;-0.11;-0.05;0;0.18;0;0.47;0;0;-1;APROVADO AUTOMATICAMENTE
426302;527611;0.00;0.17;0.18;-0.11;-0.05;0;-0.06;0;0.21;0;0;0;REQUER JUSTIFICATIVA FABRICA
426327;534676;0.00;0.09;0.07;-0.11;-0.05;0;0.43;0;0.8;0;0;0;APROVADO AUTOMATICAMENTE
426360;534914;0.00;-0.5;-0.46;-0.37;-0.09;0;-0.6;-0.26;0.08;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426384;534940;0.00;-0.33;-0.34;-0.37;-0.09;0;-0.59;-0.22;0.11;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426551;528076;0.00;0.12;0.13;-0.11;-0.05;0;0.07;-0.03;0.05;-0.05;0;0;REQUER JUSTIFICATIVA FABRICA
426577;535081;0.00;-0.01;-0.01;-0.11;-0.05;0;-0.32;-0.19;-0.19;-1;0;0;APROVADO AUTOMATICAMENTE
426607;530314;0.00;-0.41;-0.45;-0.11;-0.05;0;0.73;0.52;0.13;-0.49;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426646;534656;0.00;-0.16;0.34;-0.37;-0.09;0;-0.83;-0.77;-0.53;0;0;0;REQUER JUSTIFICATIVA FABRICA
426648;527772;0.00;-0.13;-0.14;-0.11;-0.05;0;-0.12;0;0.09;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426771;527780;0.00;-0.17;-0.17;-0.11;-0.05;0;-0.64;0;-0.55;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426831;535006;0.00;-0.05;-0.05;-0.37;-0.09;0;-0.61;-0.26;0.06;0;0;0;APROVADO AUTOMATICAMENTE
426911;527781;0.00;-0.18;-0.18;-0.11;-0.05;0;-0.64;0;-0.55;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
426957;534890;0.00;-0.1;-0.1;-0.11;-0.05;0;-0.13;0;0.03;0;0;0;APROVADO AUTOMATICAMENTE
427000;527868;0.00;0.52;0.61;-0.37;-0.09;0;-0.74;-0.28;-0.47;0;0;0;REQUER JUSTIFICATIVA FABRICA
414492;527330;0.00;-0.21;-0.21;-0.21;-0.16;0;-0.64;0;-0.53;0;0;-1;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414574;527983;0.00;-0.17;-0.17;-0.21;-0.16;0;-0.29;0;-0.07;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414633;528410;0.00;-0.19;-0.07;-0.21;-0.16;0;-0.48;-0.41;-0.39;-0.58;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414655;527922;0.00;-0.17;-0.14;-0.44;-0.2;0;-0.78;-0.69;-0.37;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414794;527986;0.00;0;0.02;-0.21;-0.16;0;-0.27;0;-0.12;0;0;0;APROVADO AUTOMATICAMENTE
414901;528526;0.00;-0.24;-0.24;-0.21;-0.16;0;-0.46;0;-0.3;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
414993;528610;0.00;-0.09;-0.08;-0.21;-0.16;0;-0.36;0;-0.27;0;0;0;APROVADO AUTOMATICAMENTE
415432;529041;0.00;0.12;0.17;-0.44;-0.2;0;-0.56;-0.24;0.09;0;0;0;REQUER JUSTIFICATIVA FABRICA
415519;529027;0.00;-0.16;-0.01;-0.21;-0.16;0;-0.28;-0.52;-0.48;-0.03;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
416237;529786;0.00;-0.1;-0.08;-0.21;-0.16;0;-0.3;-0.28;-0.23;-0.29;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
416243;529398;0.00;-0.14;-0.14;-0.21;-0.16;0;-0.06;0;-0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
416331;529138;0.00;-0.23;-0.23;-0.44;-0.2;0;-0.57;-0.27;0.05;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
416709;530082;0.00;-0.56;-0.56;-0.36;-0.09;0;-0.55;-0.14;0.24;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
416765;529155;0.00;0.37;0.43;-0.36;-0.09;0;-0.9;-0.64;-0.62;0;0;0;REQUER JUSTIFICATIVA FABRICA
420489;532635;0.00;-0.15;-0.16;-0.36;-0.09;0;-0.35;0.21;0.74;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420533;521696;0.00;-0.15;-0.15;-0.18;-0.13;0;0.05;-0.12;-0.06;0.31;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420583;532717;0.00;-0.05;-0.05;-0.18;-0.13;0;0.26;0;0.42;0;0;0;APROVADO AUTOMATICAMENTE
420756;531525;0.00;0.15;0.16;-0.18;-0.13;0;-0.46;0;-0.38;0;0;0;REQUER JUSTIFICATIVA FABRICA
420780;532634;0.00;-0.2;-0.21;-0.36;-0.09;0;-0.42;0.09;0.56;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420822;532849;0.00;-0.15;-0.26;-0.07;-0.01;0;-0.22;-0.07;-0.01;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
420899;531073;0.00;0.31;0.31;-0.34;-0.06;0;-0.38;0.19;0.71;0;0;0;REQUER JUSTIFICATIVA FABRICA
420979;532334;0.00;-0.62;-0.6;-0.34;-0.06;0;-0.56;-0.16;0.21;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421015;532304;0.00;-0.53;-0.29;-0.34;-0.06;0;-0.87;-0.74;-0.63;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421103;532781;0.00;-0.11;-0.1;-0.34;-0.06;0;-0.55;-0.13;0.25;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421206;532311;0.00;-0.53;-0.29;-0.34;-0.06;0;-0.69;-0.41;-0.13;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421214;532786;0.00;-0.06;-0.05;-0.34;-0.06;0;-0.62;-0.28;0.04;0;0;0;APROVADO AUTOMATICAMENTE
421269;532677;0.00;-0.13;-0.13;-0.07;-0.01;0;-0.03;0.12;0.18;-1;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
421276;532742;0.00;0.16;0.16;-0.07;-0.01;0;-0.09;0;0.2;0;0;0;REQUER JUSTIFICATIVA FABRICA
410669;526466;0.00;0.28;0.21;-0.43;-0.18;0;0.71;2.21;3.61;0;0;0;REQUER JUSTIFICATIVA FABRICA
410943;526470;0.00;1.05;1.04;-0.43;-0.18;0;0.36;1.47;2.56;0;0;0;REQUER JUSTIFICATIVA FABRICA
411097;523738;0.00;0.95;1.27;-0.43;-0.18;0;-0.79;-0.57;-0.36;0;0;0;REQUER JUSTIFICATIVA FABRICA
411216;518796;0.00;-0.14;-0.14;-0.23;-0.18;0;-0.15;0;-0.02;0;0;0;APROVADO COM JUSTIFICATIVA SETOR CUSTOS
411264;518514;0.00;2.4;2.46;-0.23;-0.18;0;-0.85;0;-0.83;0;0;0;REQUER JUSTIFICATIVA FABRICA
411588;518471;0.00;-0.05;-0.05;-0.23;-0.18;0;-0.16;0;0;0;0;0;APROVADO AUTOMATICAMENTE
